"Story","Title","Result","Date","Stability","Duration (s)"
"Selecionar Precos e Prazos um CEP A a CEP B","Teste para Selecionar Precos e Prazos um CEP A a CEP B","ERROR","2018-01-22T09:56:52.913-02:00","0.0","14.76"
