"Story","Title","Result","Date","Stability","Duration (s)"
"Selecionar Precos e Prazos um CEP A a CEP B","Teste para Selecionar Precos e Prazos um CEP A a CEP B","PENDING","2018-01-19T14:04:01.913-02:00","0.0","14.94"
