"Story","Title","Result","Date","Stability","Duration (s)"
"Selecionar Precos e Prazos um CEP A a CEP B","Teste para Selecionar Precos e Prazos um CEP A a CEP B","SUCCESS","2018-01-19T11:39:11.161-02:00","0.0","12.15"
