"Story","Title","Result","Date","Stability","Duration (s)"
"Adicionar ao carrinho um item da seção Produtos Reembalados","Para adicionar um item ao carrinho","ERROR","2018-01-28T18:11:29.152-02:00","0.0","139.19"
