"Story","Title","Result","Date","Stability","Duration (s)"
"Adicionar Geladeira Brastemp ao Carrinho","Para Adicionar uma geladeira ao carrinho","PENDING","2018-01-28T19:14:33.860-02:00","0.0","47.84"
